ParentKey	LineNum	ManufacturerSerialNumber	InternalSerialNumber	ExpiryDate	ManufactureDate	ReceptionDate	WarrantyStart	WarrantyEnd	Location	Notes	BatchID	SystemSerialNumber	BaseLineNumber	Quantity	TrackingNote	TrackingNoteLine	ItemCode
DocNum	LineNum	MnfSerial	DistNumber	ExpDate	MnfDate	InDate	GrntStart	GrntExp	Location	Notes	LotNumber	SysNumber	DocLineNum	Quantity	TrackingNt	TrackiNtLn	ItemCode
2		SUBBAJ-00080	SUBBAJ-00080		20201031	20201031				SOHO S15FLX			260	1			SOHO S15FLX
2		SUBBAJ-00081	SUBBAJ-00081		20201031	20201031				SOHO S15FLX			260	1			SOHO S15FLX
2		SUBBAJ-00091	SUBBAJ-00091		20201031	20201031				SOHO S12 BK			261	1			SOHO S12 BK
2		SUBBAJ-00092	SUBBAJ-00092		20201031	20201031				SOHO S12 BK			261	1			SOHO S12 BK
2		SUBBAJ-00096	SUBBAJ-00096		20201031	20201031				SOHO S12X			262	1			SOHO S12X
2		SUBBAJ-00103	SUBBAJ-00103		20201031	20201031				VANTEC-18A			263	1			VANTEC-18A
2		SUBBAJ-00104	SUBBAJ-00104		20201031	20201031				VANTEC-18A			263	1			VANTEC-18A
2		TEC-000001	TEC-000001		20201031	20201031				FORTE SE			264	1			FORTE SE
2		TEC-000003	TEC-000003		20201031	20201031				FORTE TN			265	1			FORTE TN
2		TEC-000012	TEC-000012		20201031	20201031				PA300 KORG			266	1			PA300 KORG
2		TEC-000013	TEC-000013		20201031	20201031				PA300 KORG			266	1			PA300 KORG
2		TEC-000014	TEC-000014		20201031	20201031				PA600 KORG			267	1			PA600 KORG
2		TEC-000015	TEC-000015		20201031	20201031				PA600 KORG			267	1			PA600 KORG
2		TEC-000017	TEC-000017		20201031	20201031				KP110			268	1			KP110
2		TEC-000029	TEC-000029		20201031	20201031				KP200			269	1			KP200
2		TEC-000030	TEC-000030		20201031	20201031				KP200			269	1			KP200
2		TEC-000031	TEC-000031		20201031	20201031				KP200			269	1			KP200
2		TEC-000041	TEC-000041		20201031	20201031				KP300X			270	1			KP300X
2		TEC-000042	TEC-000042		20201031	20201031				KP300X			270	1			KP300X
2		TEC-000043	TEC-000043		20201031	20201031				KP300X			270	1			KP300X
2		TEC-000047	TEC-000047		20201031	20201031				KROSS2-61			271	1			KROSS2-61
2		TRANS-0001	TRANS-0001		20201031	20201031				KTX			272	1			KTX
2		TRANS-0002	TRANS-0002		20201031	20201031				KTX			272	1			KTX
2		TRANS-0003	TRANS-0003		20201031	20201031				KTX			272	1			KTX
2		UKU-000016	UKU-000016		20201031	20201031				OU12-A-U			273	1			OU12-A-U
2		UKU-000017	UKU-000017		20201031	20201031				OU12-A-U			273	1			OU12-A-U
2		UKU-000018	UKU-000018		20201031	20201031				OU12-A-U			273	1			OU12-A-U
2		UKU-000019	UKU-000019		20201031	20201031				OU12-A-U			273	1			OU12-A-U
