ParentKey	LineNum	SourcePath	FileName	FileExtension	Override	FreeText
AbsoluteEntry	LineNum	srcPath	FileName	FileExt	Override	FreeText
6261	1	\\192.168.10.27\Documentos_SAP\Anexos	CM-200-BK(2) - (08-17)	jpg	Y	CM-200-BK
6261	2	\\192.168.10.27\Documentos_SAP\Anexos	CM-200-BK(3) - (08-17)	jpg	Y	CM-200-BK
6261	3	\\192.168.10.27\Documentos_SAP\Anexos	CM-200-BK(4) - (08-17)	jpg	Y	CM-200-BK
6262	0	\\192.168.10.27\Documentos_SAP\Anexos	KBZ03203 - (09-20)	jpg	Y	KBZ03203
6262	1	\\192.168.10.27\Documentos_SAP\Anexos	KBZ03203(2) - (09-20)	jpg	Y	KBZ03203
6262	2	\\192.168.10.27\Documentos_SAP\Anexos	KBZ03203(1-3) - (09-20)	jpg	Y	KBZ03203
6264	0	\\192.168.10.27\Documentos_SAP\Anexos	KBZ02344 - (09-20)	jpg	Y	KBZ02344
6264	1	\\192.168.10.27\Documentos_SAP\Anexos	KBZ02344(2) - (09-20)	jpg	Y	KBZ02344
6264	2	\\192.168.10.27\Documentos_SAP\Anexos	KBZ02344(1-3) - (09-20)	jpg	Y	KBZ02344
6268	0	\\192.168.10.27\Documentos_SAP\Anexos	LEM-390	jpg	Y	LEM-390
6268	1	\\192.168.10.27\Documentos_SAP\Anexos	LEM-390(2)	jpg	Y	LEM-390
6268	2	\\192.168.10.27\Documentos_SAP\Anexos	lem-390(4)	jpg	Y	LEM-390
6268	3	\\192.168.10.27\Documentos_SAP\Anexos	lem-390(3)	jpg	Y	LEM-390
6269	0	\\192.168.10.27\Documentos_SAP\Anexos	LEM-580	jpg	Y	LEM-580
6269	1	\\192.168.10.27\Documentos_SAP\Anexos	LEM-580(2)	jpg	Y	LEM-580
6269	2	\\192.168.10.27\Documentos_SAP\Anexos	lem-580(4)	jpg	Y	LEM-580
6269	3	\\192.168.10.27\Documentos_SAP\Anexos	lem-580(5)	jpg	Y	LEM-580
6270	0	\\192.168.10.27\Documentos_SAP\Anexos	LEM-810A	jpg	Y	LEM-810A OF
6271	0	\\192.168.10.27\Documentos_SAP\Anexos	lem-794(1)	jpg	Y	LEM-794
6271	1	\\192.168.10.27\Documentos_SAP\Anexos	LEM-794(2) - 2015	jpg	Y	LEM-794
6271	2	\\192.168.10.27\Documentos_SAP\Anexos	lem-794(4)	jpg	Y	LEM-794
6271	3	\\192.168.10.27\Documentos_SAP\Anexos	lem-794(3)	jpg	Y	LEM-794
6272	0	\\192.168.10.27\Documentos_SAP\Anexos	LEM-506	jpg	Y	LEM-506
6272	1	\\192.168.10.27\Documentos_SAP\Anexos	LEM-506(2)	jpg	Y	LEM-506
6273	0	\\192.168.10.27\Documentos_SAP\Anexos	HEADSET 2	jpg	Y	HEADSET 2
6273	1	\\192.168.10.27\Documentos_SAP\Anexos	HEADSET 2(2)	jpg	Y	HEADSET 2
6273	2	\\192.168.10.27\Documentos_SAP\Anexos	headset 2(1)	jpg	Y	HEADSET 2
6273	3	\\192.168.10.27\Documentos_SAP\Anexos	headset 2(2)	jpg	Y	HEADSET 2
6274	0	\\192.168.10.27\Documentos_SAP\Anexos	HEADSET 3	jpg	Y	HEADSET 3
6274	1	\\192.168.10.27\Documentos_SAP\Anexos	HEADSET 3(2)	jpg	Y	HEADSET 3
6274	2	\\192.168.10.27\Documentos_SAP\Anexos	headset 3(2)	jpg	Y	HEADSET 3
6274	3	\\192.168.10.27\Documentos_SAP\Anexos	headset 3(1)	jpg	Y	HEADSET 3
6277	0	\\192.168.10.27\Documentos_SAP\Anexos	GM-58 - (07-19)	jpg	Y	GM-58
6277	1	\\192.168.10.27\Documentos_SAP\Anexos	GM-58(2) - (07-19)	jpg	Y	GM-58
6277	2	\\192.168.10.27\Documentos_SAP\Anexos	GM-58(1-3) - (07-19)	jpg	Y	GM-58
6277	3	\\192.168.10.27\Documentos_SAP\Anexos	GM-58(6) - (07-19)	jpg	Y	GM-58
6278	0	\\192.168.10.27\Documentos_SAP\Anexos	PUC02(3) - (01-19)	jpg	Y	PUC02
6278	1	\\192.168.10.27\Documentos_SAP\Anexos	PUC02(2-1) - (01-19)	jpg	Y	PUC02
6278	2	\\192.168.10.27\Documentos_SAP\Anexos	PUC02 - (01-19)	jpg	Y	PUC02
6278	3	\\192.168.10.27\Documentos_SAP\Anexos	PUC02(5) - (01-19)	jpg	Y	PUC02
6279	0	\\192.168.10.27\Documentos_SAP\Anexos	PUM10	jpg	Y	PUM10
6279	1	\\192.168.10.27\Documentos_SAP\Anexos	PUM10(4)	jpg	Y	PUM10
6280	0	\\192.168.10.27\Documentos_SAP\Anexos	PUM10-B	jpg	Y	PUM10-B
6281	0	\\192.168.10.27\Documentos_SAP\Anexos	PUM10-N	jpg	Y	PUM10-N
6282	0	\\192.168.10.27\Documentos_SAP\Anexos	PUM03	jpg	Y	PUM03
6282	1	\\192.168.10.27\Documentos_SAP\Anexos	PUM03(4)	jpg	Y	PUM03
6283	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X11-B	jpg	Y	PK-X11-B
6284	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X11-N	jpg	Y	PK-X11-N
6285	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G220-B	jpg	Y	PK-G220-B
6286	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION V-DLX B	jpg	Y	PK-ACTION V-DLX-B
6287	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-B4-N	jpg	Y	PK-B4-N
6288	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-B4-B	jpg	Y	PK-B4-B
6289	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-B5-N	jpg	Y	PK-B5-N
6290	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-B5-B	jpg	Y	PK-B5-B
6291	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-CR230-B	jpg	Y	PK-CR230-B OF
6292	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-CR230-N	jpg	Y	PK-CR230-N OF
6293	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION DLX B	jpg	Y	PK-ACTION DLX-B OF
6294	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB34A-B	jpg	Y	PK-GB34A-B OF
6295	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB74-B	jpg	Y	PK-GB74-B OF
6296	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION DLX N	jpg	Y	PK-ACTION DLX-N OF
6297	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB75-B	jpg	Y	PK-GB75-B OF
6298	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB35A-B	jpg	Y	PK-GB35A-B OF
6299	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION V-DLX N	jpg	Y	PK-ACTION V-DLX-N OF
6300	0	\\192.168.10.27\Documentos_SAP\Anexos	PUH01	jpg	Y	PUH01 OF
6301	0	\\192.168.10.27\Documentos_SAP\Anexos	PUH03	jpg	Y	PUH03 OF
6303	0	\\192.168.10.27\Documentos_SAP\Anexos	PUM12	jpg	Y	PUM12 OF
6304	0	\\192.168.10.27\Documentos_SAP\Anexos	PUHB11	jpg	Y	PUHB11 OF
6305	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G250-B	jpg	Y	PK-G250-B OF
6306	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X2-B	jpg	Y	PK-X2-B OF
6307	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X6-B	jpg	Y	PK-X6-B OF
6308	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-CR100-B	jpg	Y	PK-CR100-B OF
6309	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-KX5-B	jpg	Y	PK-KX5-B OF
6310	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-CR200-B	jpg	Y	PK-CR200-B OF
6311	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-KX5-N	jpg	Y	PK-KX5-N OF
6312	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X2-N	jpg	Y	PK-X2-N OF
6313	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-CR100-N	jpg	Y	PK-CR100-N OF
6314	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X6-N	jpg	Y	PK-X6-N OF
6315	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-CR200-N	jpg	Y	PK-CR200-N OF
6316	0	\\192.168.10.27\Documentos_SAP\Anexos	PVM45ir XLR	jpg	Y	PVM45IR XLR OF
6318	0	\\192.168.10.27\Documentos_SAP\Anexos	2003	jpg	Y	TWM-925L
6318	1	\\192.168.10.27\Documentos_SAP\Anexos	2000	jpg	Y	TWM-925L
6318	2	\\192.168.10.27\Documentos_SAP\Anexos	2004	jpg	Y	TWM-925L
6318	3	\\192.168.10.27\Documentos_SAP\Anexos	TWM-925L(3)	jpg	Y	TWM-925L
6319	0	\\192.168.10.27\Documentos_SAP\Anexos	1002	jpg	Y	TWM-925H
6319	1	\\192.168.10.27\Documentos_SAP\Anexos	1000	jpg	Y	TWM-925H
6319	2	\\192.168.10.27\Documentos_SAP\Anexos	1001	jpg	Y	TWM-925H
6319	3	\\192.168.10.27\Documentos_SAP\Anexos	1004	jpg	Y	TWM-925H
6320	0	\\192.168.10.27\Documentos_SAP\Anexos	210	jpg	Y	TWM-925
6320	1	\\192.168.10.27\Documentos_SAP\Anexos	310	jpg	Y	TWM-925
6320	2	\\192.168.10.27\Documentos_SAP\Anexos	a21	jpg	Y	TWM-925
6320	3	\\192.168.10.27\Documentos_SAP\Anexos	510	jpg	Y	TWM-925
6322	0	\\192.168.10.27\Documentos_SAP\Anexos	3001	jpg	Y	TWM-925MH
6322	1	\\192.168.10.27\Documentos_SAP\Anexos	3002	jpg	Y	TWM-925MH
6322	2	\\192.168.10.27\Documentos_SAP\Anexos	3003	jpg	Y	TWM-925MH
6322	3	\\192.168.10.27\Documentos_SAP\Anexos	3004	jpg	Y	TWM-925MH
6323	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-251H	jpg	Y	GWM-251H OF
6324	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-252H	jpg	Y	GWM-252H OF
6325	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-8210	jpg	Y	GWM-8210 OF
6326	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-8034A	jpg	Y	GWM-8034A OF
6327	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-352	jpg	Y	GWM-352 OF
6328	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-252	jpg	Y	GWM-252 OF
6329	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-820	jpg	Y	GWM-820 OF
6330	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-252MH	jpg	Y	GWM-252MH OF
6331	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-251	jpg	Y	GWM-251 OF
6332	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-8238C	jpg	Y	GWM-8238C OF
6333	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6851H(1-1) - (01-19)	jpg	Y	GWM-6851H
6333	1	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6851H(2-1) - (01-19)	jpg	Y	GWM-6851H
6333	2	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6851H(1-3) - (01-19)	jpg	Y	GWM-6851H
6333	3	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6851H(1-4) - (01-19)	jpg	Y	GWM-6851H
6334	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6852H(1-1)	jpg	Y	GWM-6852H
6334	1	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6852H(2)	jpg	Y	GWM-6852H
6334	2	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6852H(1-3)	jpg	Y	GWM-6852H
6334	3	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6852H(1-4)	jpg	Y	GWM-6852H
6335	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6852(0)	jpg	Y	GWM-6852
6335	1	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6852(3)	jpg	Y	GWM-6852
6335	2	\\192.168.10.27\Documentos_SAP\Anexos	producto_3580_foto_5372_a_960x768	jpg	Y	GWM-6852
6335	3	\\192.168.10.27\Documentos_SAP\Anexos	producto_3580_foto_5373_a_960x768	jpg	Y	GWM-6852
6336	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-777	jpg	Y	GWM-777 OF
6337	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6851(0)	jpg	Y	GWM-6851
6337	1	\\192.168.10.27\Documentos_SAP\Anexos	GWM-6851(1)	jpg	Y	GWM-6851
6337	2	\\192.168.10.27\Documentos_SAP\Anexos	producto_3579_foto_5365_a_960x768	jpg	Y	GWM-6851
6337	3	\\192.168.10.27\Documentos_SAP\Anexos	producto_3579_foto_5366_a_960x768	jpg	Y	GWM-6851
6338	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-861	jpg	Y	GWM-861 OF
6339	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-5417L	jpg	Y	TWM-5417L OF
6340	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-5417H	jpg	Y	TWM-5417H OF
6341	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-5417	jpg	Y	TWM-5417 OF
6342	0	\\192.168.10.27\Documentos_SAP\Anexos	40	jpg	Y	TWM-2192
6342	1	\\192.168.10.27\Documentos_SAP\Anexos	10	jpg	Y	TWM-2192
6342	2	\\192.168.10.27\Documentos_SAP\Anexos	30	jpg	Y	TWM-2192
6342	3	\\192.168.10.27\Documentos_SAP\Anexos	22	jpg	Y	TWM-2192
6343	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-2191(0)	jpg	Y	TWM-2191
6343	1	\\192.168.10.27\Documentos_SAP\Anexos	TWM-2191(3)	jpg	Y	TWM-2191
6343	2	\\192.168.10.27\Documentos_SAP\Anexos	twm-2191(2)	jpg	Y	TWM-2191
6343	3	\\192.168.10.27\Documentos_SAP\Anexos	twm-2191(3)	jpg	Y	TWM-2191
6345	0	\\192.168.10.27\Documentos_SAP\Anexos	LWM-2600	jpg	Y	LWM-2600 OF
6351	0	\\192.168.10.27\Documentos_SAP\Anexos	SVX24USPG58 NT	jpg	Y	SVX24US/PG58
6351	1	\\192.168.10.27\Documentos_SAP\Anexos	SVX24USPG58 NT(2)	jpg	Y	SVX24US/PG58
6352	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-321	jpg	Y	TWM-321 OF
6353	0	\\192.168.10.27\Documentos_SAP\Anexos	SVX14USPG30 NT	jpg	Y	SVX14US/PG30
6353	1	\\192.168.10.27\Documentos_SAP\Anexos	SVX14USPG30 NT(2)	jpg	Y	SVX14US/PG30
6354	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-322	jpg	Y	TWM-322 OF
6355	0	\\192.168.10.27\Documentos_SAP\Anexos	GWM-5535(1)	jpg	Y	GWM-5535
6355	1	\\192.168.10.27\Documentos_SAP\Anexos	GWM-5535(2)	jpg	Y	GWM-5535
6355	2	\\192.168.10.27\Documentos_SAP\Anexos	producto_4647_foto_10155_a_960x768	jpg	Y	GWM-5535
6355	3	\\192.168.10.27\Documentos_SAP\Anexos	producto_4647_foto_10154_a_960x768	jpg	Y	GWM-5535
6356	0	\\192.168.10.27\Documentos_SAP\Anexos	SVX14USPG185 NT	jpg	Y	SVX14US/PG185
6356	1	\\192.168.10.27\Documentos_SAP\Anexos	SVX14USPG185 NT(2)	jpg	Y	SVX14US/PG185
6357	0	\\192.168.10.27\Documentos_SAP\Anexos	SC-BM868	jpg	Y	SC-BM868 OF
6357	1	\\192.168.10.27\Documentos_SAP\Anexos	SC-BM868(2)	jpg	Y	SC-BM868 OF
6358	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-212L	jpg	Y	TWM-212L
6358	1	\\192.168.10.27\Documentos_SAP\Anexos	TWM-212L(2)	jpg	Y	TWM-212L
6359	0	\\192.168.10.27\Documentos_SAP\Anexos	producto_440_a_614x768	jpg	Y	GWM-862
6359	1	\\192.168.10.27\Documentos_SAP\Anexos	producto_440_foto_1111_a_960x768	jpg	Y	GWM-862
6359	2	\\192.168.10.27\Documentos_SAP\Anexos	producto_440_foto_1114_a_614x768	jpg	Y	GWM-862
6359	3	\\192.168.10.27\Documentos_SAP\Anexos	producto_440_foto_1116_a_960x768	jpg	Y	GWM-862
6360	0	\\192.168.10.27\Documentos_SAP\Anexos	LWM-5537(1-1) - (12-18)	jpg	Y	LWM-5537
6360	1	\\192.168.10.27\Documentos_SAP\Anexos	LWM-5537(2-1) - (12-18)	jpg	Y	LWM-5537
6360	2	\\192.168.10.27\Documentos_SAP\Anexos	LWM-5537(1-2) - (12-18)	jpg	Y	LWM-5537
6360	3	\\192.168.10.27\Documentos_SAP\Anexos	LWM-5537(1-3) - (12-18)	jpg	Y	LWM-5537
6361	0	\\192.168.10.27\Documentos_SAP\Anexos	LWM-1137(1-1) - (01-19)	jpg	Y	LWM-1137
6361	1	\\192.168.10.27\Documentos_SAP\Anexos	LWM-1137(2-1) - (01-19)	jpg	Y	LWM-1137
6361	2	\\192.168.10.27\Documentos_SAP\Anexos	LWM-1137(1-3) - (01-19)	jpg	Y	LWM-1137
6361	3	\\192.168.10.27\Documentos_SAP\Anexos	LWM-1137(1-4) - (01-19)	jpg	Y	LWM-1137
6362	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-582	jpg	Y	TWM-582
6362	1	\\192.168.10.27\Documentos_SAP\Anexos	TWM-582(2)	jpg	Y	TWM-582
6363	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-581	jpg	Y	TWM-581
6363	1	\\192.168.10.27\Documentos_SAP\Anexos	TWM-581(2)	jpg	Y	TWM-581
6364	0	\\192.168.10.27\Documentos_SAP\Anexos	TWM-331(1)	jpg	Y	TWM-331
6364	1	\\192.168.10.27\Documentos_SAP\Anexos	TWM-331(2)	jpg	Y	TWM-331
6364	2	\\192.168.10.27\Documentos_SAP\Anexos	twm-331(4)	jpg	Y	TWM-331
6364	3	\\192.168.10.27\Documentos_SAP\Anexos	twm-331(5)	jpg	Y	TWM-331
6365	0	\\192.168.10.27\Documentos_SAP\Anexos	ewm-272(1)	jpg	Y	EWM-272
6365	1	\\192.168.10.27\Documentos_SAP\Anexos	ewm-271(2)	jpg	Y	EWM-272
6365	2	\\192.168.10.27\Documentos_SAP\Anexos	ewm-272(3)	jpg	Y	EWM-272
6366	0	\\192.168.10.27\Documentos_SAP\Anexos	ewm-271(1)	jpg	Y	EWM-271
6366	1	\\192.168.10.27\Documentos_SAP\Anexos	ewm-271(2)	jpg	Y	EWM-271
6366	2	\\192.168.10.27\Documentos_SAP\Anexos	ewm-271(3)	jpg	Y	EWM-271
6369	0	\\192.168.10.27\Documentos_SAP\Anexos	TMW-8000LTHSGT(1)	jpg	Y	TMW-8000LTHSGT
6370	0	\\192.168.10.27\Documentos_SAP\Anexos	TMW-9144M(1)	jpg	Y	TMW-9144M
6371	0	\\192.168.10.27\Documentos_SAP\Anexos	TMW-8000M(1)	jpg	Y	TMW-8000M
6373	0	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220bl(1)	jpg	Y	TDM-220BL
6373	1	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220BL(2)	jpg	Y	TDM-220BL
6373	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220bl(3)	jpg	Y	TDM-220BL
6374	0	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220bs(1)	jpg	Y	TDM-220BS
6374	1	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220bs(2)	jpg	Y	TDM-220BS
6374	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220bs(3)	jpg	Y	TDM-220BS
6375	0	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220RD - (09-19)	jpg	Y	TDM-220RD
6375	1	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220RD(2) - (09-19)	jpg	Y	TDM-220RD
6375	2	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220RD(1-3) - (09-19)	jpg	Y	TDM-220RD
6375	3	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220RD(6) - (09-19)	jpg	Y	TDM-220RD
6376	0	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220jb(1)	jpg	Y	TDM-220JB
6376	1	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220JB(2	jpg	Y	TDM-220JB
6376	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220jb(3)	jpg	Y	TDM-220JB
6377	0	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220gn(1)	jpg	Y	TDM-220GN
6377	1	\\192.168.10.27\Documentos_SAP\Anexos	TDM-220GN(2)	jpg	Y	TDM-220GN
6377	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-220gn(3)	jpg	Y	TDM-220GN
6378	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION BASS V-B	jpg	Y	PK-ACTION BASS V-B
6379	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION BASS V-N	jpg	Y	PK-ACTION BASS V-N
6380	0	\\192.168.10.27\Documentos_SAP\Anexos	PUB08	jpg	Y	PUB08 OF
6381	0	\\192.168.10.27\Documentos_SAP\Anexos	PUB07	jpg	Y	PUB07 OF
6382	0	\\192.168.10.27\Documentos_SAP\Anexos	PUB03	jpg	Y	PUB03 OF
6383	0	\\192.168.10.27\Documentos_SAP\Anexos	PUB05	jpg	Y	PUB05 OF
6384	0	\\192.168.10.27\Documentos_SAP\Anexos	PUH05	jpg	Y	PUH05 OF
6385	0	\\192.168.10.27\Documentos_SAP\Anexos	PUB01	jpg	Y	PUB01 OF
6386	0	\\192.168.10.27\Documentos_SAP\Anexos	PUP01	jpg	Y	PUP01 OF
6387	0	\\192.168.10.27\Documentos_SAP\Anexos	PUH07.jpg	jpg	Y	PUH07 OF
6390	0	\\192.168.10.27\Documentos_SAP\Anexos	PUSE6	jpg	Y	PUSE6 OF
6391	0	\\192.168.10.27\Documentos_SAP\Anexos	PULS10	jpg	Y	PULS10 OF
6392	0	\\192.168.10.27\Documentos_SAP\Anexos	PUST7	jpg	Y	PUST7 OF
6393	0	\\192.168.10.27\Documentos_SAP\Anexos	PUTBH1	jpg	Y	PUTBH1 OF
6394	0	\\192.168.10.27\Documentos_SAP\Anexos	PUTBH2	jpg	Y	PUTBH2 OF
6399	0	\\192.168.10.27\Documentos_SAP\Anexos	SM57 CLA - (09-20)	jpg	Y	SM57 CLA
6399	1	\\192.168.10.27\Documentos_SAP\Anexos	SM57 CLA(2) - (09-20)	jpg	Y	SM57 CLA
6399	2	\\192.168.10.27\Documentos_SAP\Anexos	SM57 CLA(1-3) - (09-20)	jpg	Y	SM57 CLA
6399	3	\\192.168.10.27\Documentos_SAP\Anexos	SM57 CLA(4) - (09-20)	jpg	Y	SM57 CLA
6400	0	\\192.168.10.27\Documentos_SAP\Anexos	TDM-203BK	jpg	Y	TDM-203BK
6400	1	\\192.168.10.27\Documentos_SAP\Anexos	TDM-203BK(2)	jpg	Y	TDM-203BK
6400	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-203bk(3)	jpg	Y	TDM-203BK
6401	0	\\192.168.10.27\Documentos_SAP\Anexos	tdm-205bk(1)	jpg	Y	TDM-205BK
6401	1	\\192.168.10.27\Documentos_SAP\Anexos	tdm-205bk(2)	jpg	Y	TDM-205BK
6401	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-205bk(3)	jpg	Y	TDM-205BK
6402	0	\\192.168.10.27\Documentos_SAP\Anexos	tdm-205si(1)	jpg	Y	TDM-205SI
6402	1	\\192.168.10.27\Documentos_SAP\Anexos	tdm-205si(2)	jpg	Y	TDM-205SI
6402	2	\\192.168.10.27\Documentos_SAP\Anexos	tdm-205si(3)	jpg	Y	TDM-205SI
6403	0	\\192.168.10.27\Documentos_SAP\Anexos	SM58 NT	jpg	Y	SM58
6403	1	\\192.168.10.27\Documentos_SAP\Anexos	SM58 NT(2)	jpg	Y	SM58
6403	2	\\192.168.10.27\Documentos_SAP\Anexos	producto_431_a	jpg	Y	SM58
6403	3	\\192.168.10.27\Documentos_SAP\Anexos	producto_431_foto_1028_a	jpg	Y	SM58
6406	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G200-B	jpg	Y	PK-G200-B
6407	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G200-M	jpg	Y	PK-G200-M
6408	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G200-N	jpg	Y	PK-G200-N
6409	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G240-B	jpg	Y	PK-G240-B
6410	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G240-M	jpg	Y	PK-G240-M
6411	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G240-N	jpg	Y	PK-G240-N
6412	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION-JJ-B	jpg	Y	PK-ACTION-JJ-B OF
6413	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION-A-B	jpg	Y	PK-ACTION-A-B OF
6414	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB34J-B	jpg	Y	PK-GB34J-B OF
6415	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION-JJ-N	jpg	Y	PK-ACTION-JJ-N OF
6416	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB34J-N	jpg	Y	PK-GB34J-N OF
6417	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB34A-N	jpg	Y	PK-GB34A-N OF
6418	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB74-N	jpg	Y	PK-GB74-N OF
6419	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-ACTION-A-N	jpg	Y	PK-ACTION-A-N OF
6420	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-35J-B	jpg	Y	PK-35J-B OF
6421	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-35J-N	jpg	Y	PK-35J-N OF
6422	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB75-N	jpg	Y	PK-GB75-N OF
6423	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-GB35A-N	jpg	Y	PK-GB35A-N OF
6424	0	\\192.168.10.27\Documentos_SAP\Anexos	PU03	jpg	Y	PU03
6425	0	\\192.168.10.27\Documentos_SAP\Anexos	PUST7-B WH	jpg	Y	PUST7-B WH
6425	1	\\192.168.10.27\Documentos_SAP\Anexos	PUST7-B WH(4)	jpg	Y	PUST7-B WH
6425	2	\\192.168.10.27\Documentos_SAP\Anexos	PUST7-B WH(5)	jpg	Y	PUST7-B WH
6426	0	\\192.168.10.27\Documentos_SAP\Anexos	PUST7-B BK_1024x577	jpg	Y	PUST7-B BK
6426	1	\\192.168.10.27\Documentos_SAP\Anexos	PUST7-B BK(3)_960x768	jpg	Y	PUST7-B BK
6426	2	\\192.168.10.27\Documentos_SAP\Anexos	PUST7-B BK(5)	jpg	Y	PUST7-B BK
6427	0	\\192.168.10.27\Documentos_SAP\Anexos	PU06	jpg	Y	PU06
6428	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-G250-M	jpg	Y	PK-G250-M OF
6429	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X6-M	jpg	Y	PK-X6-M OF
6430	0	\\192.168.10.27\Documentos_SAP\Anexos	PK-X11-M	jpg	Y	PK-X11-M OF
