ItemCode	InventoryWeight1	InventoryWeightUnit1	SalesUnitWeight	SalesWeightUnit	PurchaseUnitWeight	PurchaseWeightUnit
ItemCode	InventoryWeight1	InventoryWeightUnit1	SWeight1	SWght1Unit	BWeight1	BWght1Unit
LCD7ARH	0.104	KG	0.104	KG	0.104	KG
LDSP-2W 7A	0.08	KG	0.08	KG	0.08	KG
LDSP-2N 7A	0.108	KG	0.108	KG	0.108	KG
LCDUP7A	0.97	KG	0.97	KG	0.97	KG
7AN	0.068	KG	0.068	KG	0.068	KG
SB111	0.104	KG	0.104	KG	0.104	KG
LCDB-S	0.123	KG	0.123	KG	0.123	KG
O-SLY-1	0.04	KG	0.04	KG	0.04	KG
O-SGL-YW	0.029	KG	0.029	KG	0.029	KG
O-SGL-BL	0.027	KG	0.027	KG	0.027	KG
SB112	0.111	KG	0.111	KG	0.111	KG
LCDTG	0.124	KG	0.124	KG	0.124	KG
523 OF	0.05	KG	0.05	KG	0.05	KG
526-9 OF	0.05	KG	0.05	KG	0.05	KG
526-2	0.011	KG	0.011	KG	0.011	KG
526-4	0.011	KG	0.011	KG	0.011	KG
526-3	0.011	KG	0.011	KG	0.011	KG
526-6	0.011	KG	0.011	KG	0.011	KG
526-1	0.011	KG	0.011	KG	0.011	KG
526-7 OF	0.057	KG	0.057	KG	0.057	KG
526-8 OF	0.053	KG	0.053	KG	0.053	KG
PQ1-40	0.026	KG	0.026	KG	0.026	KG
PQ1-50	0.027	KG	0.027	KG	0.027	KG
PQ1-65	0.033	KG	0.033	KG	0.033	KG
PQ1-80	0.038	KG	0.038	KG	0.038	KG
PQ1-90	0.04	KG	0.04	KG	0.04	KG
MC-R2	0.206	KG	0.206	KG	0.206	KG
MC-R3	0.25	KG	0.25	KG	0.25	KG
MC-R1	0.206	KG	0.206	KG	0.206	KG
REP-352-CHAR	0.5	KG	0.5	KG	0.5	KG
TY21-17	0.36	KG	0.36	KG	0.36	KG
KD-056	0.18	KG	0.18	KG	0.18	KG
D-102	0.075	KG	0.075	KG	0.075	KG
REP-TRIP-19B/S	1	KG	1	KG	1	KG
BNC-825/30 OF	0.35	KG	0.35	KG	0.35	KG
BAT-BF888S	0.048	KG	0.048	KG	0.048	KG
BAT-UV5R	0.079	KG	0.079	KG	0.079	KG
BAT-UV82	0.086	KG	0.086	KG	0.086	KG
LM-601B-R-BL	34	KG	34	KG	34	KG
LM-601B-R-BK	34	KG	34	KG	34	KG
LM-601B-R-WR	34	KG	34	KG	34	KG
PV-5PC-WR	45	KG	45	KG	45	KG
LM-600B-R-BL	45	KG	45	KG	45	KG
LM-600BS-R-BLS	45	KG	45	KG	45	KG
LM-600B-R-BK	45	KG	45	KG	45	KG
LM-600B-R-WRD	45	KG	45	KG	45	KG
LM-600BS-R-WRS	45	KG	45	KG	45	KG
LC17511DIR	41	KG	41	KG	41	KG
LC17519DIR	41	KG	41	KG	41	KG
LC17514DIR	41	KG	41	KG	41	KG
LC17515DIR	41	KG	41	KG	41	KG
LC1758DIR	20.5	KG	20.5	KG	20.5	KG
LCB522FXMODIR	41	KG	41	KG	41	KG
LCB522FXMWDIR	41	KG	41	KG	41	KG
LCB522FXSDDIR	41	KG	41	KG	41	KG
LCB522FXSBDIR	20.5	KG	20.5	KG	20.5	KG
LCB522FXSRDIR	20.5	KG	20.5	KG	20.5	KG
LCF52G023DIR	61.5	KG	61.5	KG	61.5	KG
LCF52G025DIR	61.5	KG	61.5	KG	61.5	KG
REP-KR4/6-BAT	1	KG	1	KG	1	KG
CSD210	30	KG	30	KG	30	KG
CSD310	18.5	KG	18.5	KG	18.5	KG
CSD500	17	KG	17	KG	17	KG
CSD230	35.5	KG	35.5	KG	35.5	KG
DM-2	21.6	KG	21.6	KG	21.6	KG
DM-5	31	KG	31	KG	31	KG
REP-KR-BAT11.1V	1	KG	1	KG	1	KG
REP-KR-BAT3.7V	0.7	KG	0.7	KG	0.7	KG
REP-KR-BAT7.4V	1	KG	1	KG	1	KG
REP-BAT-ATVI8	0.08	KG	0.08	KG	0.08	KG
KR-17BAT	0.32	KG	0.32	KG	0.32	KG
REP-KR17BAT	0.32	KG	0.32	KG	0.32	KG
MP-508BAT	0.325	KG	0.325	KG	0.325	KG
REP-BAT-508B	0.325	KG	0.325	KG	0.325	KG
SB-1213	0.615	KG	0.615	KG	0.615	KG
SB-12120	3.45	KG	3.45	KG	3.45	KG
SB-12180	5.5	KG	5.5	KG	5.5	KG
SB-1226	0.85	KG	0.85	KG	0.85	KG
SB-1220	0.9625	KG	0.9625	KG	0.9625	KG
REP-KR-BAT12V	1	KG	1	KG	1	KG
SB-1250	1.57	KG	1.57	KG	1.57	KG
SB-1272	2.13	KG	2.13	KG	2.13	KG
SB-1290	2.61	KG	2.61	KG	2.61	KG
SB-445	0.52	KG	0.52	KG	0.52	KG
SB-6100	1.57	KG	1.57	KG	1.57	KG
SB-6120	1.66	KG	1.66	KG	1.66	KG
SB-645	0.735	KG	0.735	KG	0.735	KG
SB-675	1.07	KG	1.07	KG	1.07	KG
BC327 CLD	0.02	KG	0.02	KG	0.02	KG
BC547B	0.02	KG	0.02	KG	0.02	KG
BC547B CLD	0.02	KG	0.02	KG	0.02	KG
BC548B CLD	0.02	KG	0.02	KG	0.02	KG
BC549C	0.02	KG	0.02	KG	0.02	KG
BD135 CLD	0.001666667	KG	0.001666667	KG	0.001666667	KG
BD136 CLD	0.000625	KG	0.000625	KG	0.000625	KG
BD138-16	0.02	KG	0.02	KG	0.02	KG
BD242C	0.02	KG	0.02	KG	0.02	KG
BDW93C CLD	0.02	KG	0.02	KG	0.02	KG
BDW94	0.02	KG	0.02	KG	0.02	KG
BDW94C CLD	0.02	KG	0.02	KG	0.02	KG
BF198	0.02	KG	0.02	KG	0.02	KG
BF199	0.02	KG	0.02	KG	0.02	KG
BF494	0.02	KG	0.02	KG	0.02	KG
BH3854AS CLD	0.02	KG	0.02	KG	0.02	KG
LCPC-7B	0.92	KG	0.92	KG	0.92	KG
MPE1BK	0.73	KG	0.73	KG	0.73	KG
DP242	0.507	KG	0.507	KG	0.507	KG
MPE2R	0.865	KG	0.865	KG	0.865	KG
AX-VC28	0.028	KG	0.028	KG	0.028	KG
REP-BO-8-758-2CP	1	KG	1	KG	1	KG
REP-COIL8/(760-2CP)	1	KG	1	KG	1	KG
REP-012VC-SIGMA	1	KG	1	KG	1	KG
REP-GM-58VC	1	KG	1	KG	1	KG
REP-GSM-58VC	1	KG	1	KG	1	KG
REP-TDM-203VC	1	KG	1	KG	1	KG
DM-28A	0.0472	KG	0.0472	KG	0.0472	KG
DM-22	0.0257	KG	0.0257	KG	0.0257	KG
DM-27D	0.0288	KG	0.0288	KG	0.0288	KG
REP-BOB271/272	1	KG	1	KG	1	KG
REP-BOB2191/2192	1	KG	1	KG	1	KG
REP-BOB-1504B	1	KG	1	KG	1	KG
REP-BOB-ALFA15	1	KG	1	KG	1	KG
REP-28VC-SIGMA	1	KG	1	KG	1	KG
REP-RSG400 (CX)	1	KG	1	KG	1	KG
HORN-12	0.841	KG	0.841	KG	0.841	KG
HORN-16	1.078	KG	1.078	KG	1.078	KG
HORN-20	1.4	KG	1.4	KG	1.4	KG
HORN-158	1	KG	1	KG	1	KG
SPH-508	1.125	KG	1.125	KG	1.125	KG
REP-BOMBA-F400	1	KG	1	KG	1	KG
REP-BOMBA-F-900	1	KG	1	KG	1	KG
REP-BOMBA-Z-400	1	KG	1	KG	1	KG
REP-BOMBA-F1200-F1500	2.5	KG	2.5	KG	2.5	KG
LMB-2612A	14	KG	14	KG	14	KG
HB50BK	3.6	KG	3.6	KG	3.6	KG
HB100MA	5.4	KG	5.4	KG	5.4	KG
HB100NT	5.4	KG	5.4	KG	5.4	KG
HFB100BK	4.2	KG	4.2	KG	4.2	KG
HB100WRB NT	5.4	KG	5.4	KG	5.4	KG
HB100VSB NT	5.4	KG	5.4	KG	5.4	KG
LC300NT-M	5.5	KG	5.5	KG	5.5	KG
FWB190CB	5.2	KG	5.2	KG	5.2	KG
FWB190AF	5.2	KG	5.2	KG	5.2	KG
FWB190LB	5.2	KG	5.2	KG	5.2	KG
FWB190CR-M	5.2	KG	5.2	KG	5.2	KG
FWB190SNT-M	5.2	KG	5.2	KG	5.2	KG
MB400BU	4.8	KG	4.8	KG	4.8	KG
MB400CHE	5.2	KG	5.2	KG	5.2	KG
MB400EBP	5.2	KG	5.2	KG	5.2	KG
WB200NT-CH	4.9	KG	4.9	KG	4.9	KG
WB200NT-G	6.3	KG	6.3	KG	6.3	KG
FWB400GAB	4.545	KG	4.545	KG	4.545	KG
FWB400EBK	6	KG	6	KG	6	KG
FWB400BB	6	KG	6	KG	6	KG
FWB400NT	6	KG	6	KG	6	KG
FWB400CR	4.545	KG	4.545	KG	4.545	KG
LBW7850 NHG REMATE	1	KG	1	KG	1	KG
MYO-BCAJ	2	KG	2	KG	2	KG
BCA2NT/EBK-M	1.7	KG	1.7	KG	1.7	KG
BCA1SNT-M	1.7	KG	1.7	KG	1.7	KG
MSA7020B OF	0.05	KG	0.05	KG	0.05	KG
MSA9720B OF	0.05	KG	0.05	KG	0.05	KG
P950-BOOM ARM	6.26	KG	6.26	KG	6.26	KG
CH-15 OF	0.05	KG	0.05	KG	0.05	KG
CH-18 OF	0.05	KG	0.05	KG	0.05	KG
TB-6000F	0.875	KG	0.875	KG	0.875	KG
QX-1602A	0.0016	KG	0.0016	KG	0.0016	KG
QX-1602B	0.0023	KG	0.0023	KG	0.0023	KG
SP01	0.006406992	KG	0.006406992	KG	0.006406992	KG
SP03	0.006406992	KG	0.006406992	KG	0.006406992	KG
SP02	0.006406992	KG	0.006406992	KG	0.006406992	KG
SP04	0.006406992	KG	0.006406992	KG	0.006406992	KG
SP50CR	0.02	KG	0.02	KG	0.02	KG
SP05	0.02	KG	0.02	KG	0.02	KG
SP50BK	0.02	KG	0.02	KG	0.02	KG
VEHW-4/4	0.02	KG	0.02	KG	0.02	KG
REP-DZ47-63 C20	1	KG	1	KG	1	KG
SW-RST20A	0.05	KG	0.05	KG	0.05	KG
QX-4320	0.00188	KG	0.00188	KG	0.00188	KG
BU205A TOSH	0.02	KG	0.02	KG	0.02	KG
BU208A	0.02	KG	0.02	KG	0.02	KG
BU2506DF CLD	0.02	KG	0.02	KG	0.02	KG
BU2508DF CLD	0.02	KG	0.02	KG	0.02	KG
BU2520DF CLD	0.02	KG	0.02	KG	0.02	KG
BU2520DX CLD	0.02	KG	0.02	KG	0.02	KG
BU2525AF	0.02	KG	0.02	KG	0.02	KG
BU2527AF	0.02	KG	0.02	KG	0.02	KG
BU2527AX	0.02	KG	0.02	KG	0.02	KG
BU2527DX CLD	0.02	KG	0.02	KG	0.02	KG
BU2725DX CLD	0.02	KG	0.02	KG	0.02	KG
BU406	0.02	KG	0.02	KG	0.02	KG
BU407H	0.02	KG	0.02	KG	0.02	KG
BU4508DX CLD	0.02	KG	0.02	KG	0.02	KG
BU4522AX CLD	0.02	KG	0.02	KG	0.02	KG
BU508A CLD	0.02	KG	0.02	KG	0.02	KG
BU508AF CLD	0.02	KG	0.02	KG	0.02	KG
BU508AM CLD	0.02	KG	0.02	KG	0.02	KG
BU508DF	0.02	KG	0.02	KG	0.02	KG
BUH515D CLD	0.02	KG	0.02	KG	0.02	KG
BUH517 CLD MOR	0.02	KG	0.02	KG	0.02	KG
BUL312FP CLD	0.02	KG	0.02	KG	0.02	KG
BUT11A CLD	0.02	KG	0.02	KG	0.02	KG
BUT11AF	0.02	KG	0.02	KG	0.02	KG
BUT11APX CLD	0.02	KG	0.02	KG	0.02	KG
BUT12AF	0.02	KG	0.02	KG	0.02	KG
BUW84	0.02	KG	0.02	KG	0.02	KG
BUY71A	0.02	KG	0.02	KG	0.02	KG
BUZ11 CLD	0.02	KG	0.02	KG	0.02	KG
HS-3612	0.0085	KG	0.0085	KG	0.0085	KG
HS-3606	0.01	KG	0.01	KG	0.01	KG
GS-1212	0.0028	KG	0.0028	KG	0.0028	KG
C8550	0.02	KG	0.02	KG	0.02	KG
CA3140	0.02	KG	0.02	KG	0.02	KG
PJ3	0.1	KG	0.1	KG	0.1	KG
SCH28	0.0816	KG	0.0816	KG	0.0816	KG
B-12	0.1	KG	0.1	KG	0.1	KG
CPB2	0.135	KG	0.135	KG	0.135	KG
CPB1	0.06	KG	0.06	KG	0.06	KG
CPB4	0.135	KG	0.135	KG	0.135	KG
CPB3	0.955	KG	0.955	KG	0.955	KG
QUBE300 NT OF	2	KG	2	KG	2	KG
MINIMEGA 1000	6.065	KG	6.065	KG	6.065	KG
EVO60H REMATE	28	KG	28	KG	28	KG
6505 PIRANHA	2	KG	2	KG	2	KG
RG1503HE-U	16.5	KG	16.5	KG	16.5	KG
RG3003HE-U	11.54	KG	11.54	KG	11.54	KG
THRASHER50E-U	15.6	KG	15.6	KG	15.6	KG
KH120RHSE-U	40	KG	40	KG	40	KG
RX120RHSE-U	25.227	KG	25.227	KG	25.227	KG
6505 MICRO	5.8	KG	5.8	KG	5.8	KG
HEADLINER 210	28.57	KG	28.57	KG	28.57	KG
HEADLINER 410	38.56	KG	38.56	KG	38.56	KG
PVH210	26.22	KG	26.22	KG	26.22	KG
PVH212	38.6	KG	38.6	KG	38.6	KG
TF115 NT	22	KG	22	KG	22	KG
EVO112	18.6	KG	18.6	KG	18.6	KG
RG412SE-U	25	KG	25	KG	25	KG
RG412E-U	27	KG	27	KG	27	KG
CA-175G-1.5	0.06	KG	0.06	KG	0.06	KG
CA-175G-3.5	0.10625	KG	0.10625	KG	0.10625	KG
RACC260AL2 OF	0.05	KG	0.05	KG	0.05	KG
CA-1632	0.05666	KG	0.05666	KG	0.05666	KG
RACC420L3	0.106	KG	0.106	KG	0.106	KG
CA-1231WH OF	0.08	KG	0.08	KG	0.08	KG
RACC240L0.9	0.0295	KG	0.0295	KG	0.0295	KG
HY1.5308	0.014	KG	0.014	KG	0.014	KG
RACC240L1.5	0.053	KG	0.053	KG	0.053	KG
CA-5308G-1.5	0.05333	KG	0.05333	KG	0.05333	KG
CA-3535-1.5MT	0.1	KG	0.1	KG	0.1	KG
N-216G OF	0.16	KG	0.16	KG	0.16	KG
HY1.5308-3	0.042	KG	0.042	KG	0	KG
RACC240L3	0.084	KG	0.084	KG	0.084	KG
CA-3535-3MT	0.12	KG	0.12	KG	0.12	KG
HY1.5308-5	0.07	KG	0.07	KG	0	KG
RACC240AL0.9	0.05	KG	0.05	KG	0.05	KG
RACC240AL1.5	0.052	KG	0.052	KG	0.052	KG
RACC240AL3	0.082	KG	0.082	KG	0.082	KG
CA-1612G	0.05666	KG	0.05666	KG	0.05666	KG
RACC425L3	0.104	KG	0.104	KG	0.104	KG
RAYC130L2	0.1225	KG	0.1225	KG	0.1225	KG
RAYC130L3	0.24	KG	0.24	KG	0.24	KG
RAYC130L6	0.262	KG	0.262	KG	0.262	KG
CA-1642	0.10666	KG	0.10666	KG	0.10666	KG
CA-351OR	0.08	KG	0.08	KG	0.08	KG
CA-351BK	0.02236	KG	0.02236	KG	0.02236	KG
YAC-100YW-1.5M	0.14	KG	0.14	KG	0.14	KG
YAC-100BL-1.5M	0.014	KG	0.014	KG	0.014	KG
YAC-100WH-1.5M	0.014	KG	0.014	KG	0.014	KG
YAC-100BK-1.5M	0.014	KG	0.014	KG	0.014	KG
YAC-100RD-1.5M	0.014	KG	0.014	KG	0.014	KG
CA-1311BL OF	0.14	KG	0.14	KG	0.14	KG
CA-1311WH OF	0.14	KG	0.14	KG	0.14	KG
CA-1311BK OF	0.14	KG	0.14	KG	0.14	KG
CA-1311RD OF	0.14	KG	0.14	KG	0.14	KG
CP-189-50FT	1.5	KG	1.5	KG	1.5	KG
CP-188-25FT	0.75	KG	0.75	KG	0.75	KG
RACC100L1	0.098	KG	0.098	KG	0.098	KG
RACC100L2	0.132	KG	0.132	KG	0.132	KG
RACC100L3 OF	0.3	KG	0.3	KG	0.3	KG
RACC100L6 OF	0.6	KG	0.6	KG	0.6	KG
RACC110L1	0.182	KG	0.182	KG	0.182	KG
RACC110L2 OF	0.16	KG	0.16	KG	0.16	KG
RACC110L3 OF	0.3	KG	0.3	KG	0.3	KG
RACC110L6 OF	0.6	KG	0.6	KG	0.6	KG
CA-1652	0.10625	KG	0.10625	KG	0.10625	KG
CA-1663ST	0.112	KG	0.112	KG	0.112	KG
CA-1622	0.104	KG	0.104	KG	0.104	KG
CA-1622CG	0.14	KG	0.14	KG	0.14	KG
RACC150L1	0.24	KG	0.24	KG	0.24	KG
RACC150L2	0.1225	KG	0.1225	KG	0.1225	KG
RACC150L3	0.16	KG	0.16	KG	0.16	KG
RACC150L6	0.286	KG	0.286	KG	0.286	KG
QX-5338H-1.5 OF	0.16	KG	0.16	KG	0.16	KG
HY1.5376	0.10666	KG	0.10666	KG	0.10666	KG
CA-122CG-1.5	0.12	KG	0.12	KG	0.12	KG
RACC130L12	0.493333333	KG	0.493333333	KG	0.493333333	KG
RACC130L2	0.12375	KG	0.12375	KG	0.12375	KG
RACC130L3	0.167692308	KG	0.167692308	KG	0.167692308	KG
CA-122CG-3	0.12	KG	0.12	KG	0.12	KG
QX-5338H-5	0.364	KG	0.364	KG	0.364	KG
RACC130L6	0.268	KG	0.268	KG	0.268	KG
CA-122CG-6	0.2	KG	0.2	KG	0.2	KG
AMP-6 OF	0.18	KG	0.18	KG	0.18	KG
ACP-20 OF	0.4	KG	0.4	KG	0.4	KG
ACM-6 OF	0.2	KG	0.2	KG	0.2	KG
ACP-6 OF	0.2	KG	0.2	KG	0.2	KG
RACC260L2	0.15	KG	0.15	KG	0.15	KG
CA-12200BKxMT	0.0275	KG	0.0275	KG	0.0275	KG
CA-24100xMT	0.0225	KG	0.0225	KG	0.0225	KG
CA-33100xMT	0.045	KG	0.045	KG	0.045	KG
CA-12100CGxMT	0.0375	KG	0.0375	KG	0.0375	KG
CA-12200BK	2.75	KG	2.75	KG	2.75	KG
CA-24100	2.25	KG	2.25	KG	2.25	KG
CA-33100	4.5	KG	4.5	KG	4.5	KG
CA-12100CG	3.75	KG	3.75	KG	3.75	KG
RAYC400L02	0.041666667	KG	0.041666667	KG	0.041666667	KG
RAYC400AL02	0.056	KG	0.056	KG	0.056	KG
RAYC570L02	0.0425	KG	0.0425	KG	0.0425	KG
CA-1452	0.028	KG	0.028	KG	0.028	KG
CA-1352	0.048	KG	0.048	KG	0.048	KG
CB-152CG	0.026	KG	0.026	KG	0.026	KG
CB-152CG REMATE	0.026	KG	0.026	KG	0.026	KG
RAYC550L02	0.0425	KG	0.0425	KG	0.0425	KG
CA-1453	0.028	KG	0.028	KG	0.028	KG
CA-1353	0.12	KG	0.12	KG	0.12	KG
CB-153CG	0.026	KG	0.026	KG	0.026	KG
CA-123MD OF	0.02	KG	0.02	KG	0.02	KG
CA-353AV	0.028	KG	0.028	KG	0.028	KG
CA-2802G OF	0.1	KG	0.1	KG	0.1	KG
CA-191G	0.1	KG	0.1	KG	0.1	KG
CA-292/10P	0.068	KG	0.068	KG	0.068	KG
CA-2442G-6FT OF	0.2	KG	0.2	KG	0.2	KG
CA-2364 OF	0.3	KG	0.3	KG	0.3	KG
CA-282G OF	0.2	KG	0.2	KG	0.2	KG
SVR-CB10	0.19	KG	0.19	KG	0.19	KG
SVR-CB15	0.32666	KG	0.32666	KG	0.32666	KG
SVR-CB20	0.35	KG	0.35	KG	0.35	KG
RG-58CUxMT	0.036065	KG	0.036065	KG	0.036065	KG
RG-59UxMT	0.033333	KG	0.033333	KG	0.033333	KG
RG-6UxMT	0.043333	KG	0.043333	KG	0.043333	KG
RG-59U	10	KG	10	KG	10	KG
RG-6U	13	KG	13	KG	13	KG
RG-58CU	11	KG	11	KG	11	KG
QX-7304MM-6 OF	0.4	KG	0.4	KG	0.4	KG
QX-7304MM-80 OF	7	KG	7	KG	7	KG
QX-7304MM-15 OF	1.5	KG	1.5	KG	1.5	KG
QX-7304MM-25 OF	2.5	KG	2.5	KG	2.5	KG
WAC-001	0.091	KG	0.091	KG	0.091	KG
CA-DC825	0.06333	KG	0.06333	KG	0.06333	KG
JQGE-6010A	0.053333	KG	0.053333	KG	0.053333	KG
CAB-GRAB-1.8 REMATE	0.0453	KG	0.0453	KG	0.0453	KG
JQGE-6010A REMATE	0.0453	KG	0.0453	KG	0.0453	KG
CA-102-18	0.065	KG	0.065	KG	0.065	KG
REP-KR-CA-GRABADORA	0.1	KG	0.1	KG	0.1	KG
CA-105-18	0.065	KG	0.065	KG	0.065	KG
CA-106-18	0.065	KG	0.065	KG	0.065	KG
LLT-121 OF	0.05	KG	0.05	KG	0.05	KG
LLT-121-15A OF	0.05	KG	0.05	KG	0.05	KG
CA-552	0.14	KG	0.14	KG	0.14	KG
SATA-DC20	0.016	KG	0.016	KG	0.016	KG
SATA-PC20	0.006	KG	0.006	KG	0.006	KG
D-1158A	0.0663	KG	0.0663	KG	0.0663	KG
CA-171CG-1.5	0.12	KG	0.12	KG	0.12	KG
CA-1471-6FT	0.1	KG	0.1	KG	0.1	KG
CA-171CG-12MT	0.32	KG	0.32	KG	0.32	KG
CA-DISCMAN-12MT	0.32	KG	0.32	KG	0.32	KG
RAYC150L2	0.11	KG	0.11	KG	0.11	KG
CA-171CG-3	0.15	KG	0.15	KG	0.15	KG
CA-171CG-6	0.2	KG	0.2	KG	0.2	KG
RAYC150AL2	0.11375	KG	0.11375	KG	0.11375	KG
RAYC150AL3	0.163076923	KG	0.163076923	KG	0.163076923	KG
RAYC150L12	0.493333333	KG	0.493333333	KG	0.493333333	KG
RAYC150L3	0.155384615	KG	0.155384615	KG	0.155384615	KG
RAYC150L6	0.274	KG	0.274	KG	0.274	KG
RAYC150AL6	0.248	KG	0.248	KG	0.248	KG
D-1128-1.5	0.08	KG	0.08	KG	0.08	KG
QX-5344-1.5	0.15	KG	0.15	KG	0.15	KG
CA-2304-4	0.12	KG	0.12	KG	0.12	KG
CA-2302CG-6FT	0.115	KG	0.115	KG	0.115	KG
QX-5344-3	0.28	KG	0.28	KG	0.28	KG
CA-2302CG-10FT	0.2	KG	0.2	KG	0.2	KG
D-1128-5 OF	0.06	KG	0.06	KG	0.06	KG
CA-2302CG-25FT	0.298	KG	0.298	KG	0.298	KG
CA-23001xMT	0.035	KG	0.035	KG	0.035	KG
CA-23100CGxMT	0.0325	KG	0.0325	KG	0.0325	KG
CA-23001	3.5	KG	3.5	KG	3.5	KG
CA-23100CG	3.25	KG	3.25	KG	3.25	KG
CA-DISCMAN-1.5MT LIQUIDACION	0.12	KG	0.12	KG	0.12	KG
CA-1135	0.24	KG	0.24	KG	0.24	KG
HR-1013A-1.5M	0.08	KG	0.08	KG	0.08	KG
HR1001-1-25M OF	5	KG	5	KG	5	KG
HR-1013A-3M	0.128	KG	0.128	KG	0.128	KG
HR-1013A-5M	0.298	KG	0.298	KG	0.298	KG
HR-1015S-1.5M	0.07376	KG	0.07376	KG	0.07376	KG
HR-1015S-3M	0.109	KG	0.109	KG	0.109	KG
HR-1014A -1.5MT	0.05	KG	0.05	KG	0.05	KG
HV-HDMI 90?-1.5M OF	0.3	KG	0.3	KG	0.3	KG
YHD-02-1.5M	0.0745	KG	0.0745	KG	0.0745	KG
YHD-02-10M	0.598	KG	0.598	KG	0.598	KG
YHD-02-12	0.984	KG	0.984	KG	0.984	KG
YHD-02-15M	1.43333	KG	1.43333	KG	1.43333	KG
YHD-02-20M	1.7371428	KG	1.7371428	KG	1.7371428	KG
YHD-02-25M	2.733333	KG	2.733333	KG	2.733333	KG
YHD-02-3M	0.119	KG	0.119	KG	0.119	KG
YHD-02-5M	0.2158	KG	0.2158	KG	0.2158	KG
YHD-02-7.5M	0.4768	KG	0.4768	KG	0.4768	KG
YHD-F01-1.5M	0.116	KG	0.116	KG	0.116	KG
YHD-F01-3M	0.208	KG	0.208	KG	0.208	KG
YHD-F01-5M	0.334	KG	0.334	KG	0.334	KG
YHD-11AA-1.5M	0.0788571	KG	0.0788571	KG	0.0788571	KG
YHD-11AA-3M	0.22	KG	0.22	KG	0.22	KG
YHD-11AA-5M	0.431	KG	0.431	KG	0.431	KG
HDC-926-1.8M	0.06	KG	0.06	KG	0.06	KG
JH-8039	0.066666	KG	0.066666	KG	0.066666	KG
HDC-882	0.11	KG	0.11	KG	0.11	KG
576340	0.2	KG	0.2	KG	0.2	KG
CA-901-1.5M	0.0364	KG	0.0364	KG	0.0364	KG
CA-903-1.5M	0.0724	KG	0.0724	KG	0.0724	KG
CA-901-3M	0.109	KG	0.109	KG	0.109	KG
CA-903-3M	0.123	KG	0.123	KG	0.123	KG
CA-901-5M	0.098	KG	0.098	KG	0.098	KG
CA-324	0.091	KG	0.091	KG	0.091	KG
DGJJ100L3	0.23	KG	0.23	KG	0.23	KG
CA508	0.35	KG	0.35	KG	0.35	KG
TGJJ100L10-TBL	0.9375	KG	0.9375	KG	0.9375	KG
TGJJ100L6-TBL	0.432	KG	0.432	KG	0.432	KG
TGJJ100L3-TBL (TBU)	0.275	KG	0.275	KG	0.275	KG
TGJJ100L3-TRD	0.275	KG	0.275	KG	0.275	KG
TGJJ100L6-TRD	0.432	KG	0.432	KG	0.432	KG
SGJJ100L1	0.1	KG	0.1	KG	0.1	KG
SGJJ100L2	0.1425	KG	0.1425	KG	0.1425	KG
SGJJ100L3	0.186666667	KG	0.186666667	KG	0.186666667	KG
SMXJ210L10	3.46	KG	3.46	KG	3.46	KG
SMXJ210L3	0.20166667	KG	0.20166667	KG	0.20166667	KG
CA-164	0.14	KG	0.14	KG	0.14	KG
SMXJ210L5	0.282	KG	0.282	KG	0.282	KG
CP-161-15FT	0.29	KG	0.29	KG	0.29	KG
CA-165	0.4	KG	0.4	KG	0.4	KG
CP-162-25FT	0.575	KG	0.575	KG	0.575	KG
CP-143-10FT	0.27	KG	0.27	KG	0.27	KG
CP-146-20FT	0.466666667	KG	0.466666667	KG	0.466666667	KG
SMXJ250L1	0.111	KG	0.111	KG	0.111	KG
SMXJ250L3	0.196666667	KG	0.196666667	KG	0.196666667	KG
SMXX200L10	0.494285714	KG	0.494285714	KG	0.494285714	KG
SMXX200L15	0.8	KG	0.8	KG	0.8	KG
SMXX200L1	0.126	KG	0.126	KG	0.126	KG
SMXX200L3	0.213333333	KG	0.213333333	KG	0.213333333	KG
SMXX200L5	0.296	KG	0.296	KG	0.296	KG
CP-168-15FT	0.35	KG	0.35	KG	0.35	KG
PCM25XNK-BK	18.64	KG	18.64	KG	18.64	KG
CP-168-25FT	0.533333333	KG	0.533333333	KG	0.533333333	KG
MC032xMT	0.021	KG	0.021	KG	0.021	KG
MC032-100	2.1	KG	2.1	KG	2.1	KG
MC032-100 BK	2.1	KG	2.1	KG	2.1	KG
MC032-300	6.05	KG	6.05	KG	6.05	KG
MC032-300 BK	6.05	KG	6.05	KG	6.05	KG
MC010xMT	0.119	KG	0.119	KG	0.119	KG
MC010 (L1000)	11.9	KG	11.9	KG	11.9	KG
MC006xMT	0.05775	KG	0.05775	KG	0.05775	KG
MC006	5.775	KG	5.775	KG	5.775	KG
MC080-BLUExMT	0.0515	KG	0.0515	KG	0.0515	KG
MC080-BLUE	5.15	KG	5.15	KG	5.15	KG
MC002xMT	0.04825	KG	0.04825	KG	0.04825	KG
MC002	4.825	KG	4.825	KG	4.825	KG
MC-20NN OF	0.7	KG	0.7	KG	0.7	KG
CBL-7YLxMT	0.05	KG	0.05	KG	0.05	KG
6BLxMT	0.055	KG	0.055	KG	0.055	KG
CBL-7BLxMT	0.05	KG	0.05	KG	0.05	KG
6BKxMT	0.055	KG	0.055	KG	0.055	KG
CBL-7BKxMT	0.05	KG	0.05	KG	0.05	KG
MC-3XMT	0.005	KG	0.005	KG	0.005	KG
CPM-216BKxMT	0.07	KG	0.07	KG	0.07	KG
